NUMBER=WORD=PRONUNCIATION=PART_OF_SPEECH=MEANING=STAR=DATE=MEMO
152=any==adverb A2==☆☆☆☆☆==
153=any more==adverb A2==☆☆☆☆☆==
154=anybody==pronoun A2==☆☆☆☆☆==
155=anyone==pronoun A1==☆☆☆☆☆==
156=anything==pronoun A1==☆☆☆☆☆==
157=anyway==adverb A2==☆☆☆☆☆==
158=anywhere==pronoun A2==☆☆☆☆☆==
159=anywhere==adverb A2==☆☆☆☆☆==
160=apart==adverb B1==☆☆☆☆☆==
161=apartment==noun A1==☆☆☆☆☆==
162=apologize==verb B1==☆☆☆☆☆==
163=app==noun A2==☆☆☆☆☆==
164=apparent==adjective B2==☆☆☆☆☆==
165=apparently==adverb B2==☆☆☆☆☆==
166=appeal==noun B2==☆☆☆☆☆==
167=appeal==verb B2==☆☆☆☆☆==
168=appear==verb A2==☆☆☆☆☆==
169=appearance==noun A2==☆☆☆☆☆==
170=apple==noun A1==☆☆☆☆☆==
171=application==noun B1==☆☆☆☆☆==
172=apply==verb A2==☆☆☆☆☆==
173=appointment==noun B1==☆☆☆☆☆==
174=appreciate==verb B1==☆☆☆☆☆==
175=approach==noun B2==☆☆☆☆☆==
176=approach==verb B2==☆☆☆☆☆==
177=appropriate==adjective B2==☆☆☆☆☆==
178=approval==noun B2==☆☆☆☆☆==
179=approve==verb B2==☆☆☆☆☆==
180=approximately==adverb B1==☆☆☆☆☆==
181=April==noun A1==☆☆☆☆☆==
182=architect==noun A2==☆☆☆☆☆==
183=architecture==noun A2==☆☆☆☆☆==
184=area==noun A1==☆☆☆☆☆==
185=argue==verb A2==☆☆☆☆☆==
186=argument==noun A2==☆☆☆☆☆==
187=arise==verb B2==☆☆☆☆☆==
188=arm==noun A1==☆☆☆☆☆==
189=armed==adjective B2==☆☆☆☆☆==
190=arms==noun B2==☆☆☆☆☆==
191=army==noun A2==☆☆☆☆☆==
192=around==preposition A1==☆☆☆☆☆==
193=around==adverb A1==☆☆☆☆☆==
194=arrange==verb A2==☆☆☆☆☆==
195=arrangement==noun A2==☆☆☆☆☆==
196=arrest==noun B1==☆☆☆☆☆==
197=arrest==verb B1==☆☆☆☆☆==
198=arrival==noun B1==☆☆☆☆☆==
199=arrive==verb A1==☆☆☆☆☆==
200=art==noun A1==☆☆☆☆☆==
201=article==noun A1==☆☆☆☆☆==
202=artificial==adjective B2==☆☆☆☆☆==
203=artist==noun A1==☆☆☆☆☆==
204=artistic==adjective B2==☆☆☆☆☆==
205=as==conjunction A2==☆☆☆☆☆==
206=as==preposition A1==☆☆☆☆☆==
207=as==adverb A2==☆☆☆☆☆==
208=ashamed==adjective B2==☆☆☆☆☆==
209=ask==verb A1==☆☆☆☆☆==
210=asleep==adjective A2==☆☆☆☆☆==
211=aspect==noun B2==☆☆☆☆☆==
212=assess==verb B2==☆☆☆☆☆==
213=assessment==noun B2==☆☆☆☆☆==
214=assignment==noun B1==☆☆☆☆☆==
215=assist==verb B1==☆☆☆☆☆==
216=assistant==noun A2==☆☆☆☆☆==
217=assistant==adjective A2==☆☆☆☆☆==
218=associate==verb B2==☆☆☆☆☆==
219=associated==adjective B2==☆☆☆☆☆==
220=association==noun B2==☆☆☆☆☆==
221=assume==verb B2==☆☆☆☆☆==
222=at==preposition A1==☆☆☆☆☆==
223=athlete==noun A2==☆☆☆☆☆==
224=atmosphere==noun B1==☆☆☆☆☆==
225=attach==verb B1==☆☆☆☆☆==
226=attack==noun A2==☆☆☆☆☆==
227=attack==verb A2==☆☆☆☆☆==
228=attempt==noun B2==☆☆☆☆☆==
229=attempt==verb B2==☆☆☆☆☆==
230=attend==verb A2==☆☆☆☆☆==
231=attention==noun A2==☆☆☆☆☆==
232=attention==exclamation A2==☆☆☆☆☆==
233=attitude==noun B1==☆☆☆☆☆==
234=attract==verb B1==☆☆☆☆☆==
235=attraction==noun B1==☆☆☆☆☆==
236=attractive==adjective A2==☆☆☆☆☆==
237=audience==noun A2==☆☆☆☆☆==
238=August==noun A1==☆☆☆☆☆==
239=aunt==noun A1==☆☆☆☆☆==
240=author==noun A2==☆☆☆☆☆==
241=authority==noun B1==☆☆☆☆☆==
242=autumn==noun A1==☆☆☆☆☆==
243=available==adjective A2==☆☆☆☆☆==
244=average==adjective A2==☆☆☆☆☆==
245=average==noun A2==☆☆☆☆☆==
246=average==verb B1==☆☆☆☆☆==
247=avoid==verb A2==☆☆☆☆☆==
248=award==noun A2==☆☆☆☆☆==
249=award==verb B1==☆☆☆☆☆==
250=aware==adjective B1==☆☆☆☆☆==
251=away==adverb A1==☆☆☆☆☆==
252=awful==adjective A2==☆☆☆☆☆==
253=baby==noun A1==☆☆☆☆☆==
254=back==adjective A2==☆☆☆☆☆==
255=back==noun A1==☆☆☆☆☆==
256=back==adverb A1==☆☆☆☆☆==
257=back==verb B2==☆☆☆☆☆==
258=background==noun A2==☆☆☆☆☆==
259=backwards==adverb B1==☆☆☆☆☆==
260=bacteria==noun B2==☆☆☆☆☆==
261=bad==adjective A1==☆☆☆☆☆==
262=badly==adverb A2==☆☆☆☆☆==
263=bag==noun A1==☆☆☆☆☆==
264=bake==verb B1==☆☆☆☆☆==
265=balance==noun B1==☆☆☆☆☆==
266=balance==verb B1==☆☆☆☆☆==
267=ball==noun A1==☆☆☆☆☆==
268=ban==noun B1==☆☆☆☆☆==
269=ban==verb B1==☆☆☆☆☆==
270=banana==noun A1==☆☆☆☆☆==
271=band==noun A1==☆☆☆☆☆==
272=bank==noun A1==☆☆☆☆☆==
273=bar==noun A2==☆☆☆☆☆==
274=bar==verb B2==☆☆☆☆☆==
275=barrier==noun B2==☆☆☆☆☆==
276=base==noun B1==☆☆☆☆☆==
277=base==verb B1==☆☆☆☆☆==
278=baseball==noun A2==☆☆☆☆☆==
279=based==adjective A2==☆☆☆☆☆==
280=basic==adjective B1==☆☆☆☆☆==
281=basically==adverb B2==☆☆☆☆☆==
282=basis==noun B1==☆☆☆☆☆==
283=basketball==noun A2==☆☆☆☆☆==
284=bath==noun A1==☆☆☆☆☆==
285=bathroom==noun A1==☆☆☆☆☆==
286=battery==noun B1==☆☆☆☆☆==
287=battle==noun B1==☆☆☆☆☆==
288=battle==verb B2==☆☆☆☆☆==
289=be==verb A1==☆☆☆☆☆==
290=be==auxiliary verb A1==☆☆☆☆☆==
291=beach==noun A1==☆☆☆☆☆==
292=bean==noun A2==☆☆☆☆☆==
293=bear==noun A2==☆☆☆☆☆==
294=bear==verb B2==☆☆☆☆☆==
295=beat==noun B2==☆☆☆☆☆==
296=beat==verb A2==☆☆☆☆☆==
297=beautiful==adjective A1==☆☆☆☆☆==
298=beauty==noun B1==☆☆☆☆☆==
299=because==conjunction A1==☆☆☆☆☆==
300=become==verb A1==☆☆☆☆☆==
301=bed==noun A1==☆☆☆☆☆==
302=bedroom==noun A1==☆☆☆☆☆==
303=bee==noun B1==☆☆☆☆☆==
304=beef==noun A2==☆☆☆☆☆==
305=beer==noun A1==☆☆☆☆☆==
306=before==conjunction A2==☆☆☆☆☆==
307=before==preposition A1==☆☆☆☆☆==
308=before==adverb A2==☆☆☆☆☆==
309=beg==verb B2==☆☆☆☆☆==
310=begin==verb A1==☆☆☆☆☆==
311=beginning==noun A1==☆☆☆☆☆==
312=behave==verb A2==☆☆☆☆☆==
313=behaviour==noun A2==☆☆☆☆☆==
314=behind==preposition A1==☆☆☆☆☆==
315=behind==adverb A1==☆☆☆☆☆==
316=being==noun B2==☆☆☆☆☆==
317=belief==noun B1==☆☆☆☆☆==
318=believe==verb A1==☆☆☆☆☆==
319=bell==noun B1==☆☆☆☆☆==
320=belong==verb A2==☆☆☆☆☆==
321=below==preposition A1==☆☆☆☆☆==
322=below==adverb A1==☆☆☆☆☆==
323=belt==noun A2==☆☆☆☆☆==
324=bend==noun B1==☆☆☆☆☆==
325=bend==verb B1==☆☆☆☆☆==
326=benefit==noun A2==☆☆☆☆☆==
327=benefit==verb B1==☆☆☆☆☆==
328=bent==adjective B2==☆☆☆☆☆==
329=best==adjective A1==☆☆☆☆☆==
330=best==noun A2==☆☆☆☆☆==
331=best==adverb A2==☆☆☆☆☆==
332=bet==noun B2==☆☆☆☆☆==
333=bet==verb B2==☆☆☆☆☆==
334=better==adjective A1==☆☆☆☆☆==
335=better==noun B1==☆☆☆☆☆==
336=better==adverb A2==☆☆☆☆☆==
337=between==preposition A1==☆☆☆☆☆==
338=between==adverb A2==☆☆☆☆☆==
339=beyond==preposition B2==☆☆☆☆☆==
340=beyond==adverb B2==☆☆☆☆☆==
341=bicycle==noun A1==☆☆☆☆☆==
342=big==adjective A1==☆☆☆☆☆==
343=bike==noun A1==☆☆☆☆☆==
344=bill==noun A1==☆☆☆☆☆==
345=bill==verb B2==☆☆☆☆☆==
346=billion==number A2==☆☆☆☆☆==
347=bin==noun A2==☆☆☆☆☆==
348=biology==noun A2==☆☆☆☆☆==
349=bird==noun A1==☆☆☆☆☆==
350=birth==noun A2==☆☆☆☆☆==
351=birthday==noun A1==☆☆☆☆☆==
352=biscuit==noun A2==☆☆☆☆☆==
353=bit==noun A2==☆☆☆☆☆==
354=bite==noun B1==☆☆☆☆☆==
355=bite==verb B1==☆☆☆☆☆==
356=bitter==adjective B2==☆☆☆☆☆==
357=black==adjective A1==☆☆☆☆☆==
358=black==noun A1==☆☆☆☆☆==
359=blame==noun B2==☆☆☆☆☆==
360=blame==verb B2==☆☆☆☆☆==
361=blank==adjective A2==☆☆☆☆☆==
362=blank==noun A2==☆☆☆☆☆==
363=blind==adjective B2==☆☆☆☆☆==
364=block==noun B1==☆☆☆☆☆==
365=block==verb B1==☆☆☆☆☆==
366=blog==noun A1==☆☆☆☆☆==
367=blonde==adjective A1==☆☆☆☆☆==
368=blood==noun A2==☆☆☆☆☆==
369=blow==verb A2==☆☆☆☆☆==
370=blue==adjective A1==☆☆☆☆☆==
371=blue==noun A1==☆☆☆☆☆==
372=board==noun A2==☆☆☆☆☆==
373=board==verb B1==☆☆☆☆☆==
374=boat==noun A1==☆☆☆☆☆==
375=body==noun A1==☆☆☆☆☆==
376=boil==verb A2==☆☆☆☆☆==
377=bomb==noun B1==☆☆☆☆☆==
378=bomb==verb B1==☆☆☆☆☆==
379=bond==noun B2==☆☆☆☆☆==
380=bone==noun A2==☆☆☆☆☆==
381=book==noun A1==☆☆☆☆☆==
382=book==verb A2==☆☆☆☆☆==
383=boot==noun A1==☆☆☆☆☆==
384=border==noun B1==☆☆☆☆☆==
385=border==verb B2==☆☆☆☆☆==
386=bored==adjective A1==☆☆☆☆☆==
387=boring==adjective A1==☆☆☆☆☆==
388=born==verb A1==☆☆☆☆☆==
389=borrow==verb A2==☆☆☆☆☆==
390=boss==noun A2==☆☆☆☆☆==
391=both==determiner A1==☆☆☆☆☆==
392=both==pronoun A1==☆☆☆☆☆==
393=bother==verb B1==☆☆☆☆☆==
394=bottle==noun A1==☆☆☆☆☆==
395=bottom==adjective A2==☆☆☆☆☆==
396=bottom==noun A2==☆☆☆☆☆==
397=bowl==noun A2==☆☆☆☆☆==
398=box==noun A1==☆☆☆☆☆==
399=boy==noun A1==☆☆☆☆☆==
400=boyfriend==noun A1==☆☆☆☆☆==
401=brain==noun A2==☆☆☆☆☆==
402=branch==noun B1==☆☆☆☆☆==
403=brand==noun B1==☆☆☆☆☆==
404=brand==verb B1==☆☆☆☆☆==
405=brave==adjective B1==☆☆☆☆☆==
406=bread==noun A1==☆☆☆☆☆==
407=break==noun A1==☆☆☆☆☆==
408=break==verb A1==☆☆☆☆☆==
409=breakfast==noun A1==☆☆☆☆☆==
410=breast==noun B2==☆☆☆☆☆==
411=breath==noun B1==☆☆☆☆☆==
412=breathe==verb B1==☆☆☆☆☆==
413=breathing==noun B1==☆☆☆☆☆==
414=bride==noun B1==☆☆☆☆☆==
415=bridge==noun A2==☆☆☆☆☆==
416=brief==adjective B2==☆☆☆☆☆==
417=bright==adjective A2==☆☆☆☆☆==
418=brilliant==adjective A2==☆☆☆☆☆==
419=bring==verb A1==☆☆☆☆☆==
420=broad==adjective B2==☆☆☆☆☆==
421=broadcast==noun B2==☆☆☆☆☆==
422=broadcast==verb B2==☆☆☆☆☆==
423=broken==adjective A2==☆☆☆☆☆==
424=brother==noun A1==☆☆☆☆☆==
425=brown==adjective A1==☆☆☆☆☆==
426=brown==noun A1==☆☆☆☆☆==
427=brush==noun A2==☆☆☆☆☆==
428=brush==verb A2==☆☆☆☆☆==
429=bubble==noun B1==☆☆☆☆☆==
430=budget==noun B2==☆☆☆☆☆==
431=build==verb A1==☆☆☆☆☆==
432=building==noun A1==☆☆☆☆☆==
433=bullet==noun B2==☆☆☆☆☆==
434=bunch==noun B2==☆☆☆☆☆==
435=burn==noun B2==☆☆☆☆☆==
436=burn==verb A2==☆☆☆☆☆==
437=bury==verb B1==☆☆☆☆☆==
438=bus==noun A1==☆☆☆☆☆==
439=bush==noun B2==☆☆☆☆☆==
440=business==noun A1==☆☆☆☆☆==
441=businessman==noun A2==☆☆☆☆☆==
442=busy==adjective A1==☆☆☆☆☆==
443=but==conjunction A1==☆☆☆☆☆==
444=but==preposition B2==☆☆☆☆☆==
445=butter==noun A1==☆☆☆☆☆==
446=button==noun A2==☆☆☆☆☆==
447=buy==verb A1==☆☆☆☆☆==
448=by==preposition A1==☆☆☆☆☆==
449=by==adverb B1==☆☆☆☆☆==
450=bye==exclamation A1==☆☆☆☆☆==
451=cable==noun B2==☆☆☆☆☆==
452=cafe==noun A1==☆☆☆☆☆==
453=cake==noun A1==☆☆☆☆☆==
454=calculate==verb B2==☆☆☆☆☆==
455=call==noun A1==☆☆☆☆☆==
456=call==verb A1==☆☆☆☆☆==
457=calm==adjective B1==☆☆☆☆☆==
458=calm==noun B1==☆☆☆☆☆==
459=calm==verb B1==☆☆☆☆☆==
460=camera==noun A1==☆☆☆☆☆==
461=camp==noun A2==☆☆☆☆☆==
462=camp==verb A2==☆☆☆☆☆==
463=campaign==noun B1==☆☆☆☆☆==
464=campaign==verb B1==☆☆☆☆☆==
465=camping==noun A2==☆☆☆☆☆==
466=campus==noun B1==☆☆☆☆☆==
467=can==modal verb A1==☆☆☆☆☆==
468=can==noun A2==☆☆☆☆☆==
469=cancel==verb B2==☆☆☆☆☆==
470=cancer==noun B2==☆☆☆☆☆==
471=candidate==noun B1==☆☆☆☆☆==
472=cannot==verb A1==☆☆☆☆☆==
473=cap==noun B1==☆☆☆☆☆==
474=capable==adjective B2==☆☆☆☆☆==
475=capacity==noun B2==☆☆☆☆☆==
476=capital==adjective A1==☆☆☆☆☆==
477=capital==noun A1==☆☆☆☆☆==
478=captain==noun B1==☆☆☆☆☆==
479=capture==noun B2==☆☆☆☆☆==
480=capture==verb B2==☆☆☆☆☆==
481=car==noun A1==☆☆☆☆☆==
482=card==noun A1==☆☆☆☆☆==
483=care==noun A2==☆☆☆☆☆==
484=care==verb A2==☆☆☆☆☆==
485=career==noun A1==☆☆☆☆☆==
486=careful==adjective A2==☆☆☆☆☆==
487=carefully==adverb A2==☆☆☆☆☆==
488=careless==adjective B1==☆☆☆☆☆==
489=carpet==noun A2==☆☆☆☆☆==
490=carrot==noun A1==☆☆☆☆☆==
491=carry==verb A1==☆☆☆☆☆==
492=cartoon==noun A2==☆☆☆☆☆==
493=case==noun A2==☆☆☆☆☆==
494=cash==noun A2==☆☆☆☆☆==
495=cast==noun B2==☆☆☆☆☆==
496=cast==verb B2==☆☆☆☆☆==
497=castle==noun A2==☆☆☆☆☆==
498=cat==noun A1==☆☆☆☆☆==
499=catch==noun B2==☆☆☆☆☆==
500=catch==verb A2==☆☆☆☆☆==
501=category==noun B1==☆☆☆☆☆==
502=cause==noun A2==☆☆☆☆☆==
503=cause==verb A2==☆☆☆☆☆==
504=CD==noun A1==☆☆☆☆☆==
505=ceiling==noun B1==☆☆☆☆☆==
506=celebrate==verb A2==☆☆☆☆☆==
507=celebration==noun B1==☆☆☆☆☆==
508=celebrity==noun A2==☆☆☆☆☆==
509=cell==noun B2==☆☆☆☆☆==
510=cent==noun A1==☆☆☆☆☆==
511=central==adjective B1==☆☆☆☆☆==
512=centre==noun A1==☆☆☆☆☆==
513=centre==verb B1==☆☆☆☆☆==
514=century==noun A1==☆☆☆☆☆==
515=ceremony==noun B1==☆☆☆☆☆==
516=certain==adjective A2==☆☆☆☆☆==
517=certainly==adverb A2==☆☆☆☆☆==
518=chain==noun B1==☆☆☆☆☆==
519=chain==verb B2==☆☆☆☆☆==
520=chair==noun A1==☆☆☆☆☆==
521=chair==verb B2==☆☆☆☆☆==
522=chairman==noun B2==☆☆☆☆☆==
523=challenge==noun B1==☆☆☆☆☆==
524=challenge==verb B2==☆☆☆☆☆==
525=champion==noun B1==☆☆☆☆☆==
526=chance==noun A2==☆☆☆☆☆==
527=change==noun A1==☆☆☆☆☆==
528=change==verb A1==☆☆☆☆☆==
529=channel==noun B1==☆☆☆☆☆==
530=chapter==noun B1==☆☆☆☆☆==
531=character==noun A2==☆☆☆☆☆==
532=characteristic==adjective B2==☆☆☆☆☆==
533=characteristic==noun B2==☆☆☆☆☆==
534=charge==noun B1==☆☆☆☆☆==
535=charge==verb B1==☆☆☆☆☆==
536=charity==noun A2==☆☆☆☆☆==
537=chart==noun A1==☆☆☆☆☆==
538=chart==verb B2==☆☆☆☆☆==
539=chat==noun A2==☆☆☆☆☆==
540=chat==verb A2==☆☆☆☆☆==
541=cheap==adjective A1==☆☆☆☆☆==
542=cheap==adverb B1==☆☆☆☆☆==
543=cheat==noun B1==☆☆☆☆☆==
544=cheat==verb B1==☆☆☆☆☆==
545=check==noun A2==☆☆☆☆☆==
546=check==verb A1==☆☆☆☆☆==
547=cheerful==adjective B1==☆☆☆☆☆==
548=cheese==noun A1==☆☆☆☆☆==
549=chef==noun A2==☆☆☆☆☆==
550=chemical==adjective B1==☆☆☆☆☆==
551=chemical==noun B1==☆☆☆☆☆==
552=chemistry==noun A2==☆☆☆☆☆==
553=chest==noun B1==☆☆☆☆☆==
554=chicken==noun A1==☆☆☆☆☆==
555=chief==adjective B2==☆☆☆☆☆==
556=chief==noun B2==☆☆☆☆☆==
557=child==noun A1==☆☆☆☆☆==
558=childhood==noun B1==☆☆☆☆☆==
559=chip==noun A2==☆☆☆☆☆==
560=chocolate==noun A1==☆☆☆☆☆==
561=choice==noun A2==☆☆☆☆☆==
562=choose==verb A1==☆☆☆☆☆==
563=church==noun A2==☆☆☆☆☆==
564=cigarette==noun A2==☆☆☆☆☆==
565=cinema==noun A1==☆☆☆☆☆==
566=circle==noun A2==☆☆☆☆☆==
567=circle==verb A2==☆☆☆☆☆==
568=circumstance==noun B2==☆☆☆☆☆==
569=cite==verb B2==☆☆☆☆☆==
570=citizen==noun B2==☆☆☆☆☆==
571=city==noun A1==☆☆☆☆☆==
572=civil==adjective B2==☆☆☆☆☆==
573=claim==noun B1==☆☆☆☆☆==
574=claim==verb B1==☆☆☆☆☆==
575=class==noun A1==☆☆☆☆☆==
576=classic==adjective B2==☆☆☆☆☆==
577=classic==noun B2==☆☆☆☆☆==
578=classical==adjective A2==☆☆☆☆☆==
579=classroom==noun A1==☆☆☆☆☆==
580=clause==noun B1==☆☆☆☆☆==
581=clean==adjective A1==☆☆☆☆☆==
582=clean==verb A1==☆☆☆☆☆==
583=clear==adjective A2==☆☆☆☆☆==
584=clear==verb B1==☆☆☆☆☆==
585=clearly==adverb A2==☆☆☆☆☆==
586=clever==adjective A2==☆☆☆☆☆==
587=click==noun B1==☆☆☆☆☆==
588=click==verb B1==☆☆☆☆☆==
589=client==noun B1==☆☆☆☆☆==
590=climate==noun A2==☆☆☆☆☆==
591=climb==noun B1==☆☆☆☆☆==
592=climb==verb A1==☆☆☆☆☆==
593=clock==noun A1==☆☆☆☆☆==
594=close==adjective A2==☆☆☆☆☆==
595=close==noun B2==☆☆☆☆☆==
596=close==adverb B1==☆☆☆☆☆==
597=close==verb A1==☆☆☆☆☆==
598=closed==adjective A2==☆☆☆☆☆==
599=closely==adverb B2==☆☆☆☆☆==
600=cloth==noun B1==☆☆☆☆☆==
601=clothes==noun A1==☆☆☆☆☆==
602=clothing==noun A2==☆☆☆☆☆==
603=cloud==noun A2==☆☆☆☆☆==
604=club==noun A1==☆☆☆☆☆==
605=clue==noun B1==☆☆☆☆☆==
606=coach==noun A2==☆☆☆☆☆==
607=coach==verb B1==☆☆☆☆☆==
608=coal==noun B1==☆☆☆☆☆==
609=coast==noun A2==☆☆☆☆☆==
610=coat==noun A1==☆☆☆☆☆==
611=code==noun A2==☆☆☆☆☆==
612=coffee==noun A1==☆☆☆☆☆==
613=coin==noun B1==☆☆☆☆☆==
614=cold==adjective A1==☆☆☆☆☆==
615=cold==noun A1==☆☆☆☆☆==
616=collapse==noun B2==☆☆☆☆☆==
617=collapse==verb B2==☆☆☆☆☆==
618=colleague==noun A2==☆☆☆☆☆==
