NUMBER=WORD=PRONUNCIATION=PART_OF_SPEECH=MEANING=STAR=DATE=MEMO
150=ah==exclamation A2==☆☆☆☆☆==
151=ahead==adverb B1==☆☆☆☆☆==
152=aid==noun B2==☆☆☆☆☆==
153=aid==verb B2==☆☆☆☆☆==
154=aide==noun C1==☆☆☆☆☆==
155=AIDS==noun B2==☆☆☆☆☆==
156=aim==noun B1==☆☆☆☆☆==
157=aim==verb B1==☆☆☆☆☆==
158=air==noun A1==☆☆☆☆☆==
159=aircraft==noun B2==☆☆☆☆☆==
160=airline==noun A2==☆☆☆☆☆==
161=airport==noun A1==☆☆☆☆☆==
162=alarm==noun B1==☆☆☆☆☆==
163=alarm==verb B2==☆☆☆☆☆==
164=albeit==conjunction C1==☆☆☆☆☆==
165=album==noun B1==☆☆☆☆☆==
166=alcohol==noun B1==☆☆☆☆☆==
167=alcoholic==adjective B1==☆☆☆☆☆==
168=alert==adjective C1==☆☆☆☆☆==
169=alert==noun C1==☆☆☆☆☆==
170=alert==verb C1==☆☆☆☆☆==
171=alien==adjective C1==☆☆☆☆☆==
172=alien==noun B2==☆☆☆☆☆==
173=align==verb C1==☆☆☆☆☆==
174=alignment==noun C1==☆☆☆☆☆==
175=alike==adjective C1==☆☆☆☆☆==
176=alike==adverb C1==☆☆☆☆☆==
177=alive==adjective A2==☆☆☆☆☆==
178=all==determiner A1==☆☆☆☆☆==
179=all==pronoun A1==☆☆☆☆☆==
180=all==adverb A2==☆☆☆☆☆==
181=all right==adjective A2==☆☆☆☆☆==
182=all right==adverb A2==☆☆☆☆☆==
183=all right==exclamation A2==☆☆☆☆☆==
184=allegation==noun C1==☆☆☆☆☆==
185=allege==verb C1==☆☆☆☆☆==
186=allegedly==adverb C1==☆☆☆☆☆==
187=alliance==noun C1==☆☆☆☆☆==
188=allocate==verb C1==☆☆☆☆☆==
189=allocation==noun C1==☆☆☆☆☆==
190=allow==verb A2==☆☆☆☆☆==
191=allowance==noun C1==☆☆☆☆☆==
192=ally==noun C1==☆☆☆☆☆==
193=almost==adverb A2==☆☆☆☆☆==
194=alone==adjective A2==☆☆☆☆☆==
195=alone==adverb A2==☆☆☆☆☆==
196=along==preposition A2==☆☆☆☆☆==
197=along==adverb A2==☆☆☆☆☆==
198=alongside==preposition B2==☆☆☆☆☆==
199=already==adverb A2==☆☆☆☆☆==
200=also==adverb A1==☆☆☆☆☆==
201=alter==verb B2==☆☆☆☆☆==
202=alternative==adjective B1==☆☆☆☆☆==
203=alternative==noun A2==☆☆☆☆☆==
204=although==conjunction A2==☆☆☆☆☆==
205=altogether==adverb B2==☆☆☆☆☆==
206=aluminium==noun C1==☆☆☆☆☆==
207=always==adverb A1==☆☆☆☆☆==
208=amateur==adjective C1==☆☆☆☆☆==
209=amateur==noun C1==☆☆☆☆☆==
210=amazed==adjective B1==☆☆☆☆☆==
211=amazing==adjective A1==☆☆☆☆☆==
212=ambassador==noun C1==☆☆☆☆☆==
213=ambition==noun B1==☆☆☆☆☆==
214=ambitious==adjective B1==☆☆☆☆☆==
215=ambulance==noun B2==☆☆☆☆☆==
216=amend==verb C1==☆☆☆☆☆==
217=amendment==noun C1==☆☆☆☆☆==
218=amid==preposition C1==☆☆☆☆☆==
219=among==preposition A2==☆☆☆☆☆==
220=amount==noun A2==☆☆☆☆☆==
221=amount==verb B2==☆☆☆☆☆==
222=amusing==adjective B2==☆☆☆☆☆==
223=analogy==noun C1==☆☆☆☆☆==
224=analyse==verb B1==☆☆☆☆☆==
225=analysis==noun B1==☆☆☆☆☆==
226=analyst==noun B2==☆☆☆☆☆==
227=ancestor==noun B2==☆☆☆☆☆==
228=anchor==noun C1==☆☆☆☆☆==
229=ancient==adjective A2==☆☆☆☆☆==
230=and==conjunction A1==☆☆☆☆☆==
231=angel==noun C1==☆☆☆☆☆==
232=anger==noun B2==☆☆☆☆☆==
233=angle==noun B2==☆☆☆☆☆==
234=angrily==adverb A2==☆☆☆☆☆==
235=angry==adjective A1==☆☆☆☆☆==
236=animal==noun A1==☆☆☆☆☆==
237=animation==noun B2==☆☆☆☆☆==
238=ankle==noun A2==☆☆☆☆☆==
239=anniversary==noun B2==☆☆☆☆☆==
240=announce==verb B1==☆☆☆☆☆==
241=announcement==noun B1==☆☆☆☆☆==
242=annoy==verb B1==☆☆☆☆☆==
243=annoyed==adjective B1==☆☆☆☆☆==
244=annoying==adjective B1==☆☆☆☆☆==
245=annual==adjective B2==☆☆☆☆☆==
246=annually==adverb B2==☆☆☆☆☆==
247=anonymous==adjective C1==☆☆☆☆☆==
248=another==determiner A1==☆☆☆☆☆==
249=another==pronoun A1==☆☆☆☆☆==
250=answer==noun A1==☆☆☆☆☆==
251=answer==verb A1==☆☆☆☆☆==
252=anticipate==verb B2==☆☆☆☆☆==
253=anxiety==noun B2==☆☆☆☆☆==
254=anxious==adjective B2==☆☆☆☆☆==
255=any==determiner A1==☆☆☆☆☆==
256=any==pronoun A1==☆☆☆☆☆==
257=any==adverb A2==☆☆☆☆☆==
258=any more==adverb A2==☆☆☆☆☆==
259=anybody==pronoun A2==☆☆☆☆☆==
260=anyone==pronoun A1==☆☆☆☆☆==
261=anything==pronoun A1==☆☆☆☆☆==
262=anyway==adverb A2==☆☆☆☆☆==
263=anywhere==pronoun A2==☆☆☆☆☆==
264=anywhere==adverb A2==☆☆☆☆☆==
265=apart==adverb B1==☆☆☆☆☆==
266=apartment==noun A1==☆☆☆☆☆==
267=apologize==verb B1==☆☆☆☆☆==
268=apology==noun B2==☆☆☆☆☆==
269=app==noun A2==☆☆☆☆☆==
270=apparatus==noun C1==☆☆☆☆☆==
271=apparent==adjective B2==☆☆☆☆☆==
272=apparently==adverb B2==☆☆☆☆☆==
273=appeal==noun B2==☆☆☆☆☆==
274=appeal==verb B2==☆☆☆☆☆==
275=appealing==adjective C1==☆☆☆☆☆==
276=appear==verb A2==☆☆☆☆☆==
277=appearance==noun A2==☆☆☆☆☆==
278=appetite==noun C1==☆☆☆☆☆==
279=applaud==verb C1==☆☆☆☆☆==
280=apple==noun A1==☆☆☆☆☆==
281=applicable==adjective C1==☆☆☆☆☆==
282=applicant==noun B2==☆☆☆☆☆==
283=application==noun B1==☆☆☆☆☆==
284=apply==verb A2==☆☆☆☆☆==
285=appoint==verb C1==☆☆☆☆☆==
286=appointment==noun B1==☆☆☆☆☆==
287=appreciate==verb B1==☆☆☆☆☆==
288=appreciation==noun C1==☆☆☆☆☆==
289=approach==noun B2==☆☆☆☆☆==
290=approach==verb B2==☆☆☆☆☆==
291=appropriate==adjective B2==☆☆☆☆☆==
292=appropriately==adverb B2==☆☆☆☆☆==
293=approval==noun B2==☆☆☆☆☆==
294=approve==verb B2==☆☆☆☆☆==
295=approximately==adverb B1==☆☆☆☆☆==
296=April==noun A1==☆☆☆☆☆==
297=arbitrary==adjective C1==☆☆☆☆☆==
298=architect==noun A2==☆☆☆☆☆==
299=architectural==adjective C1==☆☆☆☆☆==
300=architecture==noun A2==☆☆☆☆☆==
301=archive==noun C1==☆☆☆☆☆==
302=area==noun A1==☆☆☆☆☆==
303=arena==noun C1==☆☆☆☆☆==
304=arguably==adverb C1==☆☆☆☆☆==
305=argue==verb A2==☆☆☆☆☆==
306=argument==noun A2==☆☆☆☆☆==
307=arise==verb B2==☆☆☆☆☆==
308=arm==noun A1==☆☆☆☆☆==
309=arm==verb C1==☆☆☆☆☆==
310=armed==adjective B2==☆☆☆☆☆==
311=arms==noun B2==☆☆☆☆☆==
312=army==noun A2==☆☆☆☆☆==
313=around==preposition A1==☆☆☆☆☆==
314=around==adverb A1==☆☆☆☆☆==
315=arrange==verb A2==☆☆☆☆☆==
316=arrangement==noun A2==☆☆☆☆☆==
317=array==noun C1==☆☆☆☆☆==
318=arrest==noun B1==☆☆☆☆☆==
319=arrest==verb B1==☆☆☆☆☆==
320=arrival==noun B1==☆☆☆☆☆==
321=arrive==verb A1==☆☆☆☆☆==
322=arrow==noun B2==☆☆☆☆☆==
323=art==noun A1==☆☆☆☆☆==
324=article==noun A1==☆☆☆☆☆==
325=articulate==verb C1==☆☆☆☆☆==
326=artificial==adjective B2==☆☆☆☆☆==
327=artist==noun A1==☆☆☆☆☆==
328=artistic==adjective B2==☆☆☆☆☆==
329=artwork==noun B2==☆☆☆☆☆==
330=as==conjunction A2==☆☆☆☆☆==
331=as==preposition A1==☆☆☆☆☆==
332=as==adverb A2==☆☆☆☆☆==
333=ash==noun C1==☆☆☆☆☆==
334=ashamed==adjective B2==☆☆☆☆☆==
335=aside==adverb B2==☆☆☆☆☆==
336=ask==verb A1==☆☆☆☆☆==
337=asleep==adjective A2==☆☆☆☆☆==
338=aspect==noun B2==☆☆☆☆☆==
339=aspiration==noun C1==☆☆☆☆☆==
340=aspire==verb C1==☆☆☆☆☆==
341=assassination==noun C1==☆☆☆☆☆==
342=assault==noun C1==☆☆☆☆☆==
343=assault==verb C1==☆☆☆☆☆==
344=assemble==verb C1==☆☆☆☆☆==
345=assembly==noun C1==☆☆☆☆☆==
346=assert==verb C1==☆☆☆☆☆==
347=assertion==noun C1==☆☆☆☆☆==
348=assess==verb B2==☆☆☆☆☆==
349=assessment==noun B2==☆☆☆☆☆==
350=asset==noun B2==☆☆☆☆☆==
351=assign==verb B2==☆☆☆☆☆==
352=assignment==noun B1==☆☆☆☆☆==
353=assist==verb B1==☆☆☆☆☆==
354=assistance==noun B2==☆☆☆☆☆==
355=assistant==noun A2==☆☆☆☆☆==
356=assistant==adjective A2==☆☆☆☆☆==
357=associate==verb B2==☆☆☆☆☆==
358=associated==adjective B2==☆☆☆☆☆==
359=association==noun B2==☆☆☆☆☆==
360=assume==verb B2==☆☆☆☆☆==
361=assumption==noun B2==☆☆☆☆☆==
362=assurance==noun C1==☆☆☆☆☆==
363=assure==verb B2==☆☆☆☆☆==
364=astonishing==adjective B2==☆☆☆☆☆==
365=asylum==noun C1==☆☆☆☆☆==
366=at==preposition A1==☆☆☆☆☆==
367=athlete==noun A2==☆☆☆☆☆==
368=atmosphere==noun B1==☆☆☆☆☆==
369=atrocity==noun C1==☆☆☆☆☆==
370=attach==verb B1==☆☆☆☆☆==
371=attachment==noun B2==☆☆☆☆☆==
372=attack==noun A2==☆☆☆☆☆==
373=attack==verb A2==☆☆☆☆☆==
374=attain==verb C1==☆☆☆☆☆==
375=attempt==noun B2==☆☆☆☆☆==
376=attempt==verb B2==☆☆☆☆☆==
377=attend==verb A2==☆☆☆☆☆==
378=attendance==noun C1==☆☆☆☆☆==
379=attention==noun A2==☆☆☆☆☆==
380=attention==exclamation A2==☆☆☆☆☆==
381=attitude==noun B1==☆☆☆☆☆==
382=attorney==noun C1==☆☆☆☆☆==
383=attract==verb B1==☆☆☆☆☆==
384=attraction==noun B1==☆☆☆☆☆==
385=attractive==adjective A2==☆☆☆☆☆==
386=attribute==noun C1==☆☆☆☆☆==
387=attribute==verb C1==☆☆☆☆☆==
388=auction==noun B2==☆☆☆☆☆==
389=audience==noun A2==☆☆☆☆☆==
390=audio==adjective B2==☆☆☆☆☆==
391=audit==noun C1==☆☆☆☆☆==
392=August==noun A1==☆☆☆☆☆==
393=aunt==noun A1==☆☆☆☆☆==
394=authentic==adjective C1==☆☆☆☆☆==
395=author==noun A2==☆☆☆☆☆==
396=authority==noun B1==☆☆☆☆☆==
397=authorize==verb C1==☆☆☆☆☆==
398=auto==noun C1==☆☆☆☆☆==
399=automatic==adjective B2==☆☆☆☆☆==
400=automatically==adverb B2==☆☆☆☆☆==
401=autonomy==noun C1==☆☆☆☆☆==
402=autumn==noun A1==☆☆☆☆☆==
403=availability==noun C1==☆☆☆☆☆==
404=available==adjective A2==☆☆☆☆☆==
405=average==adjective A2==☆☆☆☆☆==
406=average==noun A2==☆☆☆☆☆==
407=average==verb B1==☆☆☆☆☆==
408=avoid==verb A2==☆☆☆☆☆==
409=await==verb C1==☆☆☆☆☆==
410=award==noun A2==☆☆☆☆☆==
411=award==verb B1==☆☆☆☆☆==
412=aware==adjective B1==☆☆☆☆☆==
413=awareness==noun B2==☆☆☆☆☆==
414=away==adverb A1==☆☆☆☆☆==
415=awful==adjective A2==☆☆☆☆☆==
416=awkward==adjective B2==☆☆☆☆☆==
417=baby==noun A1==☆☆☆☆☆==
418=back==adjective A2==☆☆☆☆☆==
419=back==noun A1==☆☆☆☆☆==
420=back==adverb A1==☆☆☆☆☆==
421=back==verb B2==☆☆☆☆☆==
422=backdrop==noun C1==☆☆☆☆☆==
423=background==noun A2==☆☆☆☆☆==
424=backing==noun C1==☆☆☆☆☆==
425=backup==noun C1==☆☆☆☆☆==
426=backwards==adverb B1==☆☆☆☆☆==
427=bacteria==noun B2==☆☆☆☆☆==
428=bad==adjective A1==☆☆☆☆☆==
429=badge==noun B2==☆☆☆☆☆==
430=badly==adverb A2==☆☆☆☆☆==
431=bag==noun A1==☆☆☆☆☆==
432=bail==noun C1==☆☆☆☆☆==
433=bake==verb B1==☆☆☆☆☆==
434=balance==noun B1==☆☆☆☆☆==
435=balance==verb B1==☆☆☆☆☆==
436=balanced==adjective B2==☆☆☆☆☆==
437=ball==noun A1==☆☆☆☆☆==
438=ballet==noun B2==☆☆☆☆☆==
439=balloon==noun B2==☆☆☆☆☆==
440=ballot==noun C1==☆☆☆☆☆==
441=ban==noun B1==☆☆☆☆☆==
442=ban==verb B1==☆☆☆☆☆==
443=banana==noun A1==☆☆☆☆☆==
444=band==noun A1==☆☆☆☆☆==
445=bank==noun A1==☆☆☆☆☆==
446=banner==noun C1==☆☆☆☆☆==
447=bar==noun A2==☆☆☆☆☆==
448=bar==verb B2==☆☆☆☆☆==
449=bare==adjective C1==☆☆☆☆☆==
450=barely==adverb B2==☆☆☆☆☆==
451=bargain==noun B2==☆☆☆☆☆==
452=barrel==noun C1==☆☆☆☆☆==
453=barrier==noun B2==☆☆☆☆☆==
454=base==noun B1==☆☆☆☆☆==
455=base==verb B1==☆☆☆☆☆==
456=baseball==noun A2==☆☆☆☆☆==
457=based==adjective A2==☆☆☆☆☆==
458=basement==noun B2==☆☆☆☆☆==
459=basic==adjective B1==☆☆☆☆☆==
460=basically==adverb B2==☆☆☆☆☆==
461=basis==noun B1==☆☆☆☆☆==
462=basket==noun B2==☆☆☆☆☆==
463=basketball==noun A2==☆☆☆☆☆==
464=bass==noun C1==☆☆☆☆☆==
465=bat==noun B2==☆☆☆☆☆==
466=bat==verb C1==☆☆☆☆☆==
467=bath==noun A1==☆☆☆☆☆==
468=bathroom==noun A1==☆☆☆☆☆==
469=battery==noun B1==☆☆☆☆☆==
470=battle==noun B1==☆☆☆☆☆==
471=battle==verb B2==☆☆☆☆☆==
472=battlefield==noun C1==☆☆☆☆☆==
473=bay==noun C1==☆☆☆☆☆==
474=be==verb A1==☆☆☆☆☆==
475=be==auxiliary verb A1==☆☆☆☆☆==
476=beach==noun A1==☆☆☆☆☆==
477=beam==noun C1==☆☆☆☆☆==
478=bean==noun A2==☆☆☆☆☆==
479=bear==noun A2==☆☆☆☆☆==
480=bear==verb B2==☆☆☆☆☆==
481=beast==noun C1==☆☆☆☆☆==
482=beat==noun B2==☆☆☆☆☆==
483=beat==verb A2==☆☆☆☆☆==
484=beautiful==adjective A1==☆☆☆☆☆==
485=beauty==noun B1==☆☆☆☆☆==
486=because==conjunction A1==☆☆☆☆☆==
487=become==verb A1==☆☆☆☆☆==
488=bed==noun A1==☆☆☆☆☆==
489=bedroom==noun A1==☆☆☆☆☆==
490=bee==noun B1==☆☆☆☆☆==
491=beef==noun A2==☆☆☆☆☆==
492=beer==noun A1==☆☆☆☆☆==
493=before==conjunction A2==☆☆☆☆☆==
494=before==preposition A1==☆☆☆☆☆==
495=before==adverb A2==☆☆☆☆☆==
496=beg==verb B2==☆☆☆☆☆==
497=begin==verb A1==☆☆☆☆☆==
498=beginning==noun A1==☆☆☆☆☆==
499=behalf==noun C1==☆☆☆☆☆==
500=behave==verb A2==☆☆☆☆☆==
501=behaviour==noun A2==☆☆☆☆☆==
502=behind==preposition A1==☆☆☆☆☆==
503=behind==adverb A1==☆☆☆☆☆==
504=being==noun B2==☆☆☆☆☆==
505=belief==noun B1==☆☆☆☆☆==
506=believe==verb A1==☆☆☆☆☆==
507=bell==noun B1==☆☆☆☆☆==
508=belong==verb A2==☆☆☆☆☆==
509=beloved==adjective C1==☆☆☆☆☆==
510=below==preposition A1==☆☆☆☆☆==
511=below==adverb A1==☆☆☆☆☆==
512=belt==noun A2==☆☆☆☆☆==
513=bench==noun C1==☆☆☆☆☆==
514=benchmark==noun C1==☆☆☆☆☆==
515=bend==noun B1==☆☆☆☆☆==
516=bend==verb B1==☆☆☆☆☆==
517=beneath==preposition C1==☆☆☆☆☆==
518=beneficial==adjective B2==☆☆☆☆☆==
519=beneficiary==noun C1==☆☆☆☆☆==
520=benefit==noun A2==☆☆☆☆☆==
521=benefit==verb B1==☆☆☆☆☆==
522=bent==adjective B2==☆☆☆☆☆==
523=beside==preposition B2==☆☆☆☆☆==
524=besides==preposition B2==☆☆☆☆☆==
525=besides==adverb B2==☆☆☆☆☆==
526=best==adjective A1==☆☆☆☆☆==
527=best==noun A2==☆☆☆☆☆==
528=best==adverb A2==☆☆☆☆☆==
529=bet==noun B2==☆☆☆☆☆==
530=bet==verb B2==☆☆☆☆☆==
531=betray==verb C1==☆☆☆☆☆==
532=better==adjective A1==☆☆☆☆☆==
533=better==noun B1==☆☆☆☆☆==
534=better==adverb A2==☆☆☆☆☆==
535=between==preposition A1==☆☆☆☆☆==
536=between==adverb A2==☆☆☆☆☆==
537=beyond==preposition B2==☆☆☆☆☆==
538=beyond==adverb B2==☆☆☆☆☆==
539=bias==noun B2==☆☆☆☆☆==
540=bicycle==noun A1==☆☆☆☆☆==
541=bid==noun B2==☆☆☆☆☆==
542=bid==verb B2==☆☆☆☆☆==
543=big==adjective A1==☆☆☆☆☆==
544=bike==noun A1==☆☆☆☆☆==
545=bill==noun A1==☆☆☆☆☆==
546=bill==verb B2==☆☆☆☆☆==
547=billion==number A2==☆☆☆☆☆==
548=bin==noun A2==☆☆☆☆☆==
549=bind==verb C1==☆☆☆☆☆==
550=biography==noun C1==☆☆☆☆☆==
551=biological==adjective B2==☆☆☆☆☆==
552=biology==noun A2==☆☆☆☆☆==
553=bird==noun A1==☆☆☆☆☆==
554=birth==noun A2==☆☆☆☆☆==
555=birthday==noun A1==☆☆☆☆☆==
556=biscuit==noun A2==☆☆☆☆☆==
557=bishop==noun C1==☆☆☆☆☆==
558=bit==noun A2==☆☆☆☆☆==
559=bite==noun B1==☆☆☆☆☆==
560=bite==verb B1==☆☆☆☆☆==
561=bitter==adjective B2==☆☆☆☆☆==
562=bizarre==adjective C1==☆☆☆☆☆==
563=black==adjective A1==☆☆☆☆☆==
564=black==noun A1==☆☆☆☆☆==
565=blade==noun C1==☆☆☆☆☆==
566=blame==noun B2==☆☆☆☆☆==
567=blame==verb B2==☆☆☆☆☆==
568=blank==adjective A2==☆☆☆☆☆==
569=blank==noun A2==☆☆☆☆☆==
570=blanket==noun B2==☆☆☆☆☆==
571=blast==noun C1==☆☆☆☆☆==
572=blast==verb C1==☆☆☆☆☆==
573=bleed==verb C1==☆☆☆☆☆==
574=blend==verb C1==☆☆☆☆☆==
575=bless==verb C1==☆☆☆☆☆==
576=blessing==noun C1==☆☆☆☆☆==
577=blind==adjective B2==☆☆☆☆☆==
578=block==noun B1==☆☆☆☆☆==
579=block==verb B1==☆☆☆☆☆==
580=blog==noun A1==☆☆☆☆☆==
581=blonde==adjective A1==☆☆☆☆☆==
582=blood==noun A2==☆☆☆☆☆==
583=blow==noun B2==☆☆☆☆☆==
584=blow==verb A2==☆☆☆☆☆==
585=blue==adjective A1==☆☆☆☆☆==
586=blue==noun A1==☆☆☆☆☆==
587=board==noun A2==☆☆☆☆☆==
588=board==verb B1==☆☆☆☆☆==
589=boast==verb C1==☆☆☆☆☆==
590=boat==noun A1==☆☆☆☆☆==
591=body==noun A1==☆☆☆☆☆==
592=boil==verb A2==☆☆☆☆☆==
593=bold==adjective B2==☆☆☆☆☆==
594=bomb==noun B1==☆☆☆☆☆==
595=bomb==verb B1==☆☆☆☆☆==
596=bombing==noun B2==☆☆☆☆☆==
597=bond==noun B2==☆☆☆☆☆==
598=bone==noun A2==☆☆☆☆☆==
599=bonus==noun C1==☆☆☆☆☆==
600=book==noun A1==☆☆☆☆☆==
601=book==verb A2==☆☆☆☆☆==
602=booking==noun B2==☆☆☆☆☆==
603=boom==noun C1==☆☆☆☆☆==
604=boost==noun B2==☆☆☆☆☆==
605=boost==verb B2==☆☆☆☆☆==
606=boot==noun A1==☆☆☆☆☆==
607=border==noun B1==☆☆☆☆☆==
608=border==verb B2==☆☆☆☆☆==
609=bored==adjective A1==☆☆☆☆☆==
610=boring==adjective A1==☆☆☆☆☆==
611=born==verb A1==☆☆☆☆☆==
612=borrow==verb A2==☆☆☆☆☆==
